Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(0, -8.0, -10.0, 0.4995, 100.0)
(1, 0.0, -10.0, 0.4990005, 100.0)
(2, 4.0, -10.0, 0.4985014995, 100.0)
(3, 0.0, 10.0, 0.4980029980005, 100.0)
(4, 0.0, 10.0, 0.4975049950024995, 100.0)
(5, 9.0, -10.0, 0.497007490007497, 100.0)
(6, -7.0, -10.0, 0.4965104825174895, 100.0)
(7, -5.0, 10.0, 0.49601397203497205, 100.0)
(8, 0.0, -10.0, 0.4955179580629371, 100.0)
(9, 12.0, 2.34379117967568, 0.4950224401048741, 5.493357093925516)
(10, -1.0, -10.0, 0.49452741766476926, 100.0)
(11, 6.0, -10.0, 0.4940328902471045, 100.0)
(12, -2.0, 1.4843238268151975, 0.4935388573568574, 2.2032172228513125)
(13, -4.0, -10.0, 0.4930453184995005, 100.0)
(14, 0.0, 10.0, 0.49255227318100103, 100.0)
(15, -6.0, 10.0, 0.49205972090782, 100.0)
(16, 2.0, -10.0, 0.4915676611869122, 100.0)
(17, -3.0, 10.0, 0.4910760935257253, 100.0)
(18, 0.0, -10.0, 0.49058501743219957, 100.0)
(19, -12.0, -10.0, 0.49009443241476736, 100.0)
(20, -7.0, -10.0, 0.4896043379823526, 100.0)
(21, 1.0, -8.890897976165324, 0.48911473364437025, 79.04806682258065)
(22, 2.0, 10.0, 0.48862561891072587, 100.0)
(23, -23.0, -10.0, 0.48813699329181515, 100.0)
(24, 7.0, -10.0, 0.48764885629852334, 100.0)
(25, 2.0, -10.0, 0.4871612074422248, 100.0)
(26, -5.0, -10.0, 0.48667404623478255, 100.0)
(27, 10.0, -10.0, 0.4861873721885478, 100.0)
(28, 4.0, -10.0, 0.48570118481635927, 100.0)
(29, 1.0, -10.0, 0.48521548363154293, 100.0)
(30, 2.0, -10.0, 0.48473026814791137, 100.0)
(31, 3.0, 10.0, 0.48424553787976343, 100.0)
(32, -12.0, -10.0, 0.48376129234188364, 100.0)
(33, 2.0, -0.8450110651473466, 0.48327753104954174, 0.7140437002214532)
(34, -18.0, 10.0, 0.4827942535184922, 100.0)
(35, 5.0, -10.0, 0.4823114592649737, 100.0)
(36, 1.0, 10.0, 0.48182914780570874, 100.0)
(37, 3.0, -5.814194661511348, 0.48134731865790303, 33.804859561947055)
(38, 1.0, -10.0, 0.48086597133924514, 100.0)
(39, -1.0, 10.0, 0.4803851053679059, 100.0)
(40, 10.0, 10.0, 0.479904720262538, 100.0)
(41, 10.0, -10.0, 0.47942481554227545, 100.0)
(42, -11.0, 10.0, 0.4789453907267332, 100.0)
(43, -1.0, -10.0, 0.47846644533600646, 100.0)
(44, -1.0, 10.0, 0.47798797889067046, 100.0)
(45, -4.0, -10.0, 0.4775099909117798, 100.0)
(46, -13.0, 10.0, 0.47703248092086803, 100.0)
(47, -17.0, -10.0, 0.4765554484399472, 100.0)
(48, 2.0, -10.0, 0.47607889299150724, 100.0)
(49, -21.0, -10.0, 0.47560281409851574, 100.0)
(50, 2.0, -10.0, 0.4751272112844172, 100.0)
(51, -4.0, -10.0, 0.4746520840731328, 100.0)
(52, 4.0, -10.0, 0.47417743198905965, 100.0)
(53, -1.0, -10.0, 0.4737032545570706, 100.0)
(54, 21.0, 10.0, 0.4732295513025135, 100.0)
(55, -2.0, -10.0, 0.47275632175121096, 100.0)
(56, 1.0, -10.0, 0.47228356542945976, 100.0)
(57, 3.0, -10.0, 0.4718112818640303, 100.0)
(58, -2.0, 10.0, 0.4713394705821663, 100.0)
(59, -1.0, -10.0, 0.47086813111158415, 100.0)
(60, -10.0, -10.0, 0.4703972629804726, 100.0)
(61, 0.0, -10.0, 0.4699268657174921, 100.0)
(62, -14.0, 10.0, 0.4694569388517746, 100.0)
(63, -5.0, -10.0, 0.46898748191292283, 100.0)
(64, 1.0, -10.0, 0.4685184944310099, 100.0)
(65, -19.0, 2.588749606207479, 0.4680499759365789, 6.701624523639377)
(66, -1.0, -5.952991467881278, 0.4675819259606423, 35.438107416667286)
(67, 9.0, -10.0, 0.46711434403468166, 100.0)
(68, 1.0, -10.0, 0.466647229690647, 100.0)
(69, -12.0, -10.0, 0.46618058246095634, 100.0)
(70, 0.0, -10.0, 0.4657144018784954, 100.0)
(71, -1.0, 10.0, 0.4652486874766169, 100.0)
(72, -4.0, -10.0, 0.4647834387891403, 100.0)
(73, 7.0, -10.0, 0.46431865535035116, 100.0)
(74, 2.0, 10.0, 0.4638543366950008, 100.0)
(75, -8.0, -10.0, 0.4633904823583058, 100.0)
(76, -2.0, -10.0, 0.4629270918759475, 100.0)
(77, -2.0, -10.0, 0.46246416478407154, 100.0)
(78, 1.0, -10.0, 0.46200170061928747, 100.0)
(79, 0.0, -10.0, 0.4615396989186682, 100.0)
(80, 2.0, -10.0, 0.46107815921974954, 100.0)
(81, 6.0, 10.0, 0.4606170810605298, 100.0)
(82, 4.0, 10.0, 0.46015646397946924, 100.0)
(83, 0.0, 10.0, 0.4596963075154898, 100.0)
(84, 6.0, -10.0, 0.4592366112079743, 100.0)
(85, 1.0, -10.0, 0.4587773745967664, 100.0)
(86, -18.0, -10.0, 0.4583185972221696, 100.0)
(87, 2.0, -10.0, 0.45786027862494744, 100.0)
(88, -5.0, -0.25896215344946505, 0.4574024183463225, 0.06706139691918428)
(89, 1.0, -10.0, 0.4569450159279762, 100.0)
(90, -2.0, -10.0, 0.45648807091204824, 100.0)
(91, 0.0, -10.0, 0.4560315828411362, 100.0)
(92, -6.0, 6.540650887388209, 0.4555755512582951, 42.78011403069217)
(93, 3.0, 10.0, 0.4551199757070368, 100.0)
(94, -3.0, -10.0, 0.45466485573132975, 100.0)
(95, -17.0, -10.0, 0.45421019087559844, 100.0)
(96, -1.0, 10.0, 0.45375598068472284, 100.0)
(97, -1.0, -6.79700745264334, 0.45330222470403814, 46.19931031128911)
(98, 7.0, 10.0, 0.4528489224793341, 100.0)
(99, 12.0, -10.0, 0.4523960735568548, 100.0)
(100, -20.0, -10.0, 0.45194367748329795, 100.0)
(101, -7.0, 4.036741124547063, 0.45149173380581464, 16.295278906609482)
(102, 1.0, -10.0, 0.4510402420720088, 100.0)
(103, -20.0, 10.0, 0.45058920182993684, 100.0)
(104, 5.0, 10.0, 0.4501386126281069, 100.0)
(105, -4.0, -10.0, 0.4496884740154788, 100.0)
(106, -5.0, -10.0, 0.4492387855414633, 100.0)
(107, 1.0, -10.0, 0.4487895467559218, 100.0)
(108, -9.0, 10.0, 0.4483407572091659, 100.0)
(109, -11.0, -10.0, 0.4478924164519567, 100.0)
(110, 2.0, -10.0, 0.4474445240355048, 100.0)
(111, 7.0, 10.0, 0.4469970795114693, 100.0)
(112, 2.0, -10.0, 0.4465500824319578, 100.0)
(113, 7.0, -10.0, 0.4461035323495259, 100.0)
(114, -10.0, 10.0, 0.44565742881717635, 100.0)
(115, 8.0, 10.0, 0.44521177138835916, 100.0)
(116, 0.0, 10.0, 0.4447665596169708, 100.0)
(117, -6.0, 10.0, 0.44432179305735386, 100.0)
(118, -3.0, -10.0, 0.4438774712642965, 100.0)
(119, 1.0, -10.0, 0.4434335937930322, 100.0)
(120, 5.0, 9.48090948833407, 0.4429901601992392, 89.88764472598301)
(121, -3.0, -10.0, 0.44254717003904, 100.0)
(122, -18.0, -10.0, 0.44210462286900093, 100.0)
(123, 3.0, -10.0, 0.44166251824613195, 100.0)
(124, 7.0, 10.0, 0.44122085572788583, 100.0)
(125, -2.0, -10.0, 0.44077963487215793, 100.0)
(126, 0.0, -10.0, 0.4403388552372858, 100.0)
(127, 6.0, 10.0, 0.43989851638204847, 100.0)
(128, 1.0, -10.0, 0.4394586178656664, 100.0)
(129, -5.0, -10.0, 0.43901915924780077, 100.0)
(130, -11.0, -10.0, 0.43858014008855295, 100.0)
(131, -18.0, 10.0, 0.4381415599484644, 100.0)
(132, 2.0, -10.0, 0.4377034183885159, 100.0)
(133, -3.0, -10.0, 0.4372657149701274, 100.0)
(134, 2.0, 10.0, 0.4368284492551573, 100.0)
(135, 6.0, 10.0, 0.43639162080590216, 100.0)
(136, -7.0, -10.0, 0.43595522918509627, 100.0)
(137, 1.0, -10.0, 0.43551927395591117, 100.0)
(138, -1.0, 10.0, 0.43508375468195526, 100.0)
(139, 0.0, -10.0, 0.43464867092727333, 100.0)
(140, -6.0, 10.0, 0.43421402225634603, 100.0)
(141, -2.0, -10.0, 0.4337798082340897, 100.0)
(142, -8.0, 4.573634698663884, 0.43334602842585557, 20.91813435682228)
(143, 0.0, -10.0, 0.4329126823974297, 100.0)
(144, -13.0, -10.0, 0.43247976971503227, 100.0)
(145, 13.0, 3.9040519461043726, 0.4320472899453172, 15.24162159788134)
(146, 0.0, -10.0, 0.4316152426553719, 100.0)
(147, 3.0, -10.0, 0.4311836274127165, 100.0)
(148, 0.0, -10.0, 0.43075244378530375, 100.0)
(149, 0.0, -10.0, 0.43032169134151843, 100.0)
(150, 0.0, -10.0, 0.42989136965017694, 100.0)
(151, 0.0, -10.0, 0.4294614782805268, 100.0)
(152, -1.0, -10.0, 0.42903201680224623, 100.0)
(153, -1.0, -10.0, 0.428602984785444, 100.0)
(154, -1.0, 10.0, 0.4281743818006586, 100.0)
(155, 10.0, 5.395587270464123, 0.42774620741885794, 29.112361993194487)
(156, 0.0, -10.0, 0.42731846121143907, 100.0)
(157, -2.0, -10.0, 0.42689114275022766, 100.0)
(158, 10.0, -10.0, 0.4264642516074774, 100.0)
(159, 1.0, -10.0, 0.42603778735586995, 100.0)
(160, -1.0, 10.0, 0.42561174956851405, 100.0)
(161, 2.0, -10.0, 0.42518613781894554, 100.0)
(162, -2.0, -2.88219662471438, 0.4247609516811266, 8.307057383514966)
(163, 3.0, -0.3222405096835015, 0.42433619072944545, 0.10383894608108281)
(164, -14.0, 10.0, 0.423911854538716, 100.0)
(165, 6.0, -10.0, 0.4234879426841773, 100.0)
(166, 0.0, -10.0, 0.4230644547414931, 100.0)
(167, -10.0, 10.0, 0.42264139028675163, 100.0)
(168, -2.0, -10.0, 0.4222187488964649, 100.0)
(169, -1.0, 10.0, 0.4217965301475684, 100.0)
(170, -7.0, 10.0, 0.42137473361742084, 100.0)
(171, -1.0, -10.0, 0.4209533588838034, 100.0)
(172, 4.0, -10.0, 0.4205324055249196, 100.0)
(173, -4.0, -10.0, 0.4201118731193947, 100.0)
(174, -2.0, -10.0, 0.4196917612462753, 100.0)
(175, -1.0, -10.0, 0.419272069485029, 100.0)
(176, -4.0, -4.567533688659945, 0.41885279741554393, 20.862363997043524)
(177, -4.0, -10.0, 0.4184339446181284, 100.0)
(178, 8.0, -10.0, 0.4180155106735103, 100.0)
(179, 5.0, -10.0, 0.4175974951628368, 100.0)
(180, -3.0, -10.0, 0.41717989766767394, 100.0)
(181, -4.0, -10.0, 0.4167627177700063, 100.0)
(182, 0.0, 3.3336641105596243, 0.41634595505223626, 11.113316402033291)
(183, 3.0, -10.0, 0.415929609097184, 100.0)
(184, 0.0, -10.0, 0.4155136794880868, 100.0)
