Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(101, 2.0, -10.0, 0.45149173380581464, 100.0)
(102, 0.0, -7.762580143168366, 0.4510402420720088, 60.25765047911181)
(103, 8.0, -10.0, 0.45058920182993684, 100.0)
(104, 0.0, -10.0, 0.4501386126281069, 100.0)
(105, 2.0, -9.569622048272135, 0.4496884740154788, 91.57766614677618)
(106, 6.0, -10.0, 0.4492387855414633, 100.0)
(107, -5.0, 10.0, 0.4487895467559218, 100.0)
(108, 4.0, -6.216492938159265, 0.4483407572091659, 38.644784450184005)
(109, 0.0, 10.0, 0.4478924164519567, 100.0)
(110, -9.0, -9.482951829155109, 0.4474445240355048, 89.92637539407623)
(111, -1.0, 7.13569588347573, 0.4469970795114693, 50.91815574145248)
(112, -3.0, 10.0, 0.4465500824319578, 100.0)
(113, 0.0, -10.0, 0.4461035323495259, 100.0)
(114, 2.0, 7.16647584550459, 0.44565742881717635, 51.35837604420073)
(115, 7.0, 10.0, 0.44521177138835916, 100.0)
(116, 7.0, 10.0, 0.4447665596169708, 100.0)
(117, 1.0, -10.0, 0.44432179305735386, 100.0)
(118, 4.0, 10.0, 0.4438774712642965, 100.0)
(119, 4.0, -10.0, 0.4434335937930322, 100.0)
(120, 1.0, -8.270272808541145, 0.4429901601992392, 68.39741232769505)
(121, -5.0, -0.6215028839939651, 0.44254717003904, 0.38626583481281607)
(122, 5.0, 10.0, 0.44210462286900093, 100.0)
(123, 0.0, -10.0, 0.44166251824613195, 100.0)
(124, 1.0, 10.0, 0.44122085572788583, 100.0)
(125, -4.0, -10.0, 0.44077963487215793, 100.0)
(126, -3.0, -5.6676249769349285, 0.4403388552372858, 32.121972879176646)
(127, 4.0, -10.0, 0.43989851638204847, 100.0)
(128, -4.0, -1.1153414900248468, 0.4394586178656664, 1.2439866393708454)
(129, 0.0, -10.0, 0.43901915924780077, 100.0)
(130, 4.0, 10.0, 0.43858014008855295, 100.0)
(131, 3.0, -10.0, 0.4381415599484644, 100.0)
(132, -5.0, 10.0, 0.4377034183885159, 100.0)
(133, -5.0, 10.0, 0.4372657149701274, 100.0)
(134, 1.0, 10.0, 0.4368284492551573, 100.0)
(135, -5.0, 10.0, 0.43639162080590216, 100.0)
(136, 8.0, -10.0, 0.43595522918509627, 100.0)
(137, -2.0, -10.0, 0.43551927395591117, 100.0)
(138, 0.0, 10.0, 0.43508375468195526, 100.0)
(139, 2.0, 10.0, 0.43464867092727333, 100.0)
(140, 0.0, -10.0, 0.43421402225634603, 100.0)
(141, -1.0, -0.1437411857960349, 0.4337798082340897, 0.020661528494050226)
(142, 9.0, 10.0, 0.43334602842585557, 100.0)
(143, 5.0, -10.0, 0.4329126823974297, 100.0)
(144, -5.0, -10.0, 0.43247976971503227, 100.0)
(145, 2.0, 10.0, 0.4320472899453172, 100.0)
(146, 8.0, -10.0, 0.4316152426553719, 100.0)
(147, -3.0, -10.0, 0.4311836274127165, 100.0)
(148, 1.0, 1.7573901625777415, 0.43075244378530375, 3.0884201835250207)
(149, -2.0, -10.0, 0.43032169134151843, 100.0)
(150, 0.0, 10.0, 0.42989136965017694, 100.0)
(151, 0.0, -10.0, 0.4294614782805268, 100.0)
(152, 0.0, -1.8797369318667023, 0.42903201680224623, 3.5334109330236436)
(153, 10.0, 2.782649452544889, 0.428602984785444, 7.743137975748369)
(154, -2.0, -3.6812763869091447, 0.4281743818006586, 13.551795836814847)
(155, 0.0, -10.0, 0.42774620741885794, 100.0)
(156, 2.0, -10.0, 0.42731846121143907, 100.0)
(157, 1.0, 10.0, 0.42689114275022766, 100.0)
(158, 0.0, -10.0, 0.4264642516074774, 100.0)
(159, 1.0, -10.0, 0.42603778735586995, 100.0)
(160, -1.0, -10.0, 0.42561174956851405, 100.0)
(161, 7.0, 6.929418190087289, 0.42518613781894554, 48.0168364531126)
(162, -1.0, 10.0, 0.4247609516811266, 100.0)
(163, 1.0, -10.0, 0.42433619072944545, 100.0)
(164, -10.0, -10.0, 0.423911854538716, 100.0)
(165, 1.0, 10.0, 0.4234879426841773, 100.0)
(166, 4.0, 0.7073365322008662, 0.4230644547414931, 0.5003249697859471)
(167, 6.0, -10.0, 0.42264139028675163, 100.0)
(168, 1.0, -8.72448855005918, 0.4222187488964649, 76.11670046011372)
(169, 2.0, 6.9672005577243645, 0.4217965301475684, 48.541883611554695)
(170, 4.0, -10.0, 0.42137473361742084, 100.0)
(171, 9.0, -10.0, 0.4209533588838034, 100.0)
(172, -1.0, 8.503717681608407, 0.4205324055249196, 72.31321440849946)
(173, 3.0, 10.0, 0.4201118731193947, 100.0)
(174, -4.0, -10.0, 0.4196917612462753, 100.0)
(175, -9.0, -10.0, 0.419272069485029, 100.0)
(176, 3.0, -10.0, 0.41885279741554393, 100.0)
(177, 4.0, 10.0, 0.4184339446181284, 100.0)
(178, 6.0, -10.0, 0.4180155106735103, 100.0)
(179, -7.0, -0.6248998610491716, 0.4175974951628368, 0.390499836339274)
(180, 1.0, -10.0, 0.41717989766767394, 100.0)
(181, -4.0, -10.0, 0.4167627177700063, 100.0)
(182, 2.0, -10.0, 0.41634595505223626, 100.0)
(183, -1.0, -10.0, 0.415929609097184, 100.0)
(184, -1.0, -10.0, 0.4155136794880868, 100.0)
(185, -3.0, -10.0, 0.4150981658085987, 100.0)
(186, 0.0, -10.0, 0.4146830676427901, 100.0)
(187, 7.0, -10.0, 0.4142683845751473, 100.0)
(188, -3.0, -0.3301632832117338, 0.41385411619057216, 0.10900779358115156)
(189, 2.0, -10.0, 0.4134402620743816, 100.0)
(190, -6.0, 10.0, 0.4130268218123072, 100.0)
(191, -3.0, -10.0, 0.4126137949904949, 100.0)
(192, -15.0, 10.0, 0.4122011811955044, 100.0)
(193, 4.0, -10.0, 0.4117889800143089, 100.0)
(194, -2.0, 10.0, 0.4113771910342946, 100.0)
(195, 1.0, 10.0, 0.4109658138432603, 100.0)
(196, -1.0, 10.0, 0.41055484802941705, 100.0)
(197, 0.0, -1.5429338736486562, 0.4101442931813876, 2.3806449384524475)
(198, 1.0, 10.0, 0.40973414888820625, 100.0)
(199, 2.0, -10.0, 0.409324414739318, 100.0)
(200, -3.0, -0.2282262858734434, 0.4089150903245787, 0.052087237563586714)
(201, 0.0, -10.0, 0.4085061752342541, 100.0)
(202, 3.0, -10.0, 0.40809766905901984, 100.0)
(203, 2.0, 5.723616219482755, 0.4076895713899608, 32.75978262792607)
(204, 0.0, -10.0, 0.40728188181857083, 100.0)
(205, 5.0, -10.0, 0.4068745999367523, 100.0)
(206, -2.0, -3.8022224996557545, 0.4064677253368155, 14.456895936888454)
(207, 1.0, -9.484983035081651, 0.4060612576114787, 89.96490317578673)
(208, 1.0, 10.0, 0.4056551963538672, 100.0)
(209, 8.0, 10.0, 0.4052495411575133, 100.0)
(210, 6.0, 10.0, 0.4048442916163558, 100.0)
(211, -2.0, -10.0, 0.40443944732473947, 100.0)
(212, 0.0, -10.0, 0.4040350078774147, 100.0)
(213, 1.0, 7.557141029707294, 0.4036309728695373, 57.11038054288542)
(214, 2.0, 4.620016223225837, 0.40322734189666776, 21.34454990286992)
(215, 2.0, -2.41943432564815, 0.4028241145547711, 5.8536624561245185)
(216, 6.0, -6.578772196279372, 0.4024212904402163, 43.28024361053851)
(217, 0.0, -10.0, 0.4020188691497761, 100.0)
(218, -6.0, 1.3924109204168316, 0.4016168502806263, 1.938808171296048)
(219, 1.0, 10.0, 0.4012152334303457, 100.0)
(220, -7.0, 10.0, 0.40081401819691537, 100.0)
(221, -3.0, -10.0, 0.40041320417871845, 100.0)
(222, 3.0, -10.0, 0.40001279097453973, 100.0)
(223, 4.0, -10.0, 0.3996127781835652, 100.0)
