Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(137, 4.0, 10.0, 0.43551927395591117, 100.0)
(138, -5.0, 10.0, 0.43508375468195526, 100.0)
(139, 6.0, 10.0, 0.43464867092727333, 100.0)
(140, 1.0, 10.0, 0.43421402225634603, 100.0)
(141, 3.0, 10.0, 0.4337798082340897, 100.0)
(142, 5.0, 10.0, 0.43334602842585557, 100.0)
(143, 17.0, 10.0, 0.4329126823974297, 100.0)
(144, 1.0, 10.0, 0.43247976971503227, 100.0)
(145, 0.0, 10.0, 0.4320472899453172, 100.0)
(146, 3.0, 10.0, 0.4316152426553719, 100.0)
(147, -9.0, 10.0, 0.4311836274127165, 100.0)
(148, 4.0, 10.0, 0.43075244378530375, 100.0)
(149, -1.0, 10.0, 0.43032169134151843, 100.0)
(150, -7.0, 10.0, 0.42989136965017694, 100.0)
(151, -7.0, 10.0, 0.4294614782805268, 100.0)
(152, 0.0, 10.0, 0.42903201680224623, 100.0)
(153, 0.0, 10.0, 0.428602984785444, 100.0)
(154, 1.0, 10.0, 0.4281743818006586, 100.0)
(155, 1.0, 10.0, 0.42774620741885794, 100.0)
(156, 3.0, 10.0, 0.42731846121143907, 100.0)
(157, 5.0, 10.0, 0.42689114275022766, 100.0)
(158, -3.0, 10.0, 0.4264642516074774, 100.0)
(159, 4.0, 10.0, 0.42603778735586995, 100.0)
(160, -1.0, 10.0, 0.42561174956851405, 100.0)
(161, -4.0, 10.0, 0.42518613781894554, 100.0)
(162, -2.0, 10.0, 0.4247609516811266, 100.0)
(163, 1.0, 10.0, 0.42433619072944545, 100.0)
(164, 1.0, 10.0, 0.423911854538716, 100.0)
(165, -1.0, 10.0, 0.4234879426841773, 100.0)
(166, -8.0, 10.0, 0.4230644547414931, 100.0)
(167, 3.0, 10.0, 0.42264139028675163, 100.0)
(168, 1.0, 10.0, 0.4222187488964649, 100.0)
(169, -5.0, 10.0, 0.4217965301475684, 100.0)
(170, 2.0, 10.0, 0.42137473361742084, 100.0)
(171, -1.0, 10.0, 0.4209533588838034, 100.0)
(172, 3.0, 10.0, 0.4205324055249196, 100.0)
(173, -5.0, 10.0, 0.4201118731193947, 100.0)
(174, 0.0, 10.0, 0.4196917612462753, 100.0)
(175, 0.0, 10.0, 0.419272069485029, 100.0)
(176, 8.0, 10.0, 0.41885279741554393, 100.0)
(177, 1.0, 10.0, 0.4184339446181284, 100.0)
(178, -2.0, 10.0, 0.4180155106735103, 100.0)
(179, -4.0, 10.0, 0.4175974951628368, 100.0)
(180, -1.0, 10.0, 0.41717989766767394, 100.0)
(181, 5.0, 10.0, 0.4167627177700063, 100.0)
(182, -4.0, 10.0, 0.41634595505223626, 100.0)
(183, 3.0, 10.0, 0.415929609097184, 100.0)
(184, 7.0, 10.0, 0.4155136794880868, 100.0)
(185, 0.0, 10.0, 0.4150981658085987, 100.0)
(186, 4.0, 10.0, 0.4146830676427901, 100.0)
(187, -4.0, 10.0, 0.4142683845751473, 100.0)
(188, -13.0, 10.0, 0.41385411619057216, 100.0)
(189, -5.0, 10.0, 0.4134402620743816, 100.0)
(190, 0.0, 10.0, 0.4130268218123072, 100.0)
(191, 0.0, 10.0, 0.4126137949904949, 100.0)
(192, 1.0, 10.0, 0.4122011811955044, 100.0)
(193, -1.0, 10.0, 0.4117889800143089, 100.0)
(194, -7.0, 10.0, 0.4113771910342946, 100.0)
(195, 14.0, 10.0, 0.4109658138432603, 100.0)
(196, 3.0, 10.0, 0.41055484802941705, 100.0)
(197, 2.0, 10.0, 0.4101442931813876, 100.0)
(198, -1.0, 10.0, 0.40973414888820625, 100.0)
(199, 0.0, 10.0, 0.409324414739318, 100.0)
(200, 4.0, 10.0, 0.4089150903245787, 100.0)
(201, 1.0, 10.0, 0.4085061752342541, 100.0)
(202, -6.0, 10.0, 0.40809766905901984, 100.0)
(203, 1.0, 10.0, 0.4076895713899608, 100.0)
(204, 4.0, 10.0, 0.40728188181857083, 100.0)
(205, 3.0, 10.0, 0.4068745999367523, 100.0)
(206, -3.0, 10.0, 0.4064677253368155, 100.0)
(207, -1.0, 10.0, 0.4060612576114787, 100.0)
(208, -6.0, 10.0, 0.4056551963538672, 100.0)
(209, 6.0, 10.0, 0.4052495411575133, 100.0)
(210, 0.0, 10.0, 0.4048442916163558, 100.0)
(211, 2.0, 10.0, 0.40443944732473947, 100.0)
(212, 1.0, 10.0, 0.4040350078774147, 100.0)
(213, -1.0, 10.0, 0.4036309728695373, 100.0)
(214, -16.0, 10.0, 0.40322734189666776, 100.0)
(215, -2.0, 10.0, 0.4028241145547711, 100.0)
(216, -1.0, 10.0, 0.4024212904402163, 100.0)
(217, -4.0, 10.0, 0.4020188691497761, 100.0)
(218, 2.0, 10.0, 0.4016168502806263, 100.0)
(219, -1.0, 10.0, 0.4012152334303457, 100.0)
(220, 1.0, 10.0, 0.40081401819691537, 100.0)
(221, 2.0, 10.0, 0.40041320417871845, 100.0)
(222, 2.0, 10.0, 0.40001279097453973, 100.0)
(223, 0.0, 10.0, 0.3996127781835652, 100.0)
(224, -1.0, 10.0, 0.39921316540538165, 100.0)
(225, 1.0, 10.0, 0.3988139522399763, 100.0)
(226, -1.0, 10.0, 0.39841513828773634, 100.0)
(227, 10.0, 10.0, 0.3980167231494486, 100.0)
(228, 0.0, 10.0, 0.39761870642629915, 100.0)
(229, 5.0, 10.0, 0.39722108771987286, 100.0)
(230, -4.0, 10.0, 0.39682386663215297, 100.0)
(231, 9.0, 10.0, 0.3964270427655208, 100.0)
(232, -13.0, 10.0, 0.3960306157227553, 100.0)
(233, 5.0, 10.0, 0.39563458510703253, 100.0)
(234, 3.0, 10.0, 0.3952389505219255, 100.0)
(235, -1.0, 10.0, 0.3948437115714036, 100.0)
(236, -1.0, 10.0, 0.3944488678598322, 100.0)
(237, 4.0, 10.0, 0.39405441899197236, 100.0)
(238, -4.0, 10.0, 0.39366036457298037, 100.0)
(239, 4.0, 10.0, 0.39326670420840737, 100.0)
(240, 2.0, 10.0, 0.39287343750419895, 100.0)
(241, -7.0, 10.0, 0.39248056406669474, 100.0)
(242, 0.0, 10.0, 0.392088083502628, 100.0)
(243, -2.0, 10.0, 0.3916959954191254, 100.0)
(244, 0.0, 10.0, 0.3913042994237063, 100.0)
(245, 4.0, 10.0, 0.3909129951242826, 100.0)
(246, 3.0, 10.0, 0.39052208212915834, 100.0)
(247, -19.0, 10.0, 0.3901315600470292, 100.0)
(248, -10.0, 10.0, 0.3897414284869822, 100.0)
(249, 5.0, 10.0, 0.3893516870584952, 100.0)
(250, -3.0, 10.0, 0.3889623353714367, 100.0)
(251, 2.0, 10.0, 0.38857337303606526, 100.0)
(252, 11.0, 10.0, 0.3881847996630292, 100.0)
(253, 2.0, 10.0, 0.3877966148633662, 100.0)
(254, 3.0, 10.0, 0.3874088182485028, 100.0)
(255, -11.0, 10.0, 0.3870214094302543, 100.0)
(256, 4.0, 10.0, 0.38663438802082406, 100.0)
(257, -1.0, 10.0, 0.3862477536328032, 100.0)
(258, 0.0, 10.0, 0.3858615058791704, 100.0)
