Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(136, -20.0, -10.0, 0.43595522918509627, 100.0)
(137, -2.0, -10.0, 0.43551927395591117, 100.0)
(138, -23.0, -10.0, 0.43508375468195526, 100.0)
(139, -11.0, -10.0, 0.43464867092727333, 100.0)
(140, -17.0, -10.0, 0.43421402225634603, 100.0)
(141, -7.0, 10.0, 0.4337798082340897, 100.0)
(142, 0.0, -10.0, 0.43334602842585557, 100.0)
(143, -2.0, -10.0, 0.4329126823974297, 100.0)
(144, -17.0, -10.0, 0.43247976971503227, 100.0)
(145, -4.0, -10.0, 0.4320472899453172, 100.0)
(146, -16.0, -10.0, 0.4316152426553719, 100.0)
(147, -3.0, 10.0, 0.4311836274127165, 100.0)
(148, -9.0, -10.0, 0.43075244378530375, 100.0)
(149, -3.0, -10.0, 0.43032169134151843, 100.0)
(150, -6.0, -10.0, 0.42989136965017694, 100.0)
(151, -10.0, -10.0, 0.4294614782805268, 100.0)
(152, 0.0, 10.0, 0.42903201680224623, 100.0)
(153, -1.0, -10.0, 0.428602984785444, 100.0)
(154, -9.0, -10.0, 0.4281743818006586, 100.0)
(155, 5.0, 10.0, 0.42774620741885794, 100.0)
(156, 1.0, -10.0, 0.42731846121143907, 100.0)
(157, -13.0, 10.0, 0.42689114275022766, 100.0)
(158, -2.0, 10.0, 0.4264642516074774, 100.0)
(159, -7.0, 10.0, 0.42603778735586995, 100.0)
(160, -11.0, -10.0, 0.42561174956851405, 100.0)
(161, 3.0, 10.0, 0.42518613781894554, 100.0)
(162, -14.0, 10.0, 0.4247609516811266, 100.0)
(163, -3.0, -10.0, 0.42433619072944545, 100.0)
(164, -2.0, -10.0, 0.423911854538716, 100.0)
(165, -12.0, -10.0, 0.4234879426841773, 100.0)
(166, 1.0, -10.0, 0.4230644547414931, 100.0)
(167, -17.0, -10.0, 0.42264139028675163, 100.0)
(168, -5.0, 10.0, 0.4222187488964649, 100.0)
(169, -5.0, -10.0, 0.4217965301475684, 100.0)
(170, 0.0, -10.0, 0.42137473361742084, 100.0)
(171, -8.0, 10.0, 0.4209533588838034, 100.0)
(172, -3.0, -10.0, 0.4205324055249196, 100.0)
(173, -12.0, -10.0, 0.4201118731193947, 100.0)
(174, 1.0, 10.0, 0.4196917612462753, 100.0)
(175, -2.0, -10.0, 0.419272069485029, 100.0)
(176, -4.0, 10.0, 0.41885279741554393, 100.0)
(177, 0.0, -10.0, 0.4184339446181284, 100.0)
(178, 6.0, -10.0, 0.4180155106735103, 100.0)
(179, 1.0, -10.0, 0.4175974951628368, 100.0)
(180, -3.0, -10.0, 0.41717989766767394, 100.0)
(181, 0.0, 10.0, 0.4167627177700063, 100.0)
(182, -22.0, 10.0, 0.41634595505223626, 100.0)
(183, -11.0, 10.0, 0.415929609097184, 100.0)
(184, -2.0, 10.0, 0.4155136794880868, 100.0)
(185, 0.0, -10.0, 0.4150981658085987, 100.0)
(186, -5.0, 10.0, 0.4146830676427901, 100.0)
(187, 3.0, -10.0, 0.4142683845751473, 100.0)
(188, -9.0, -10.0, 0.41385411619057216, 100.0)
(189, -26.0, 10.0, 0.4134402620743816, 100.0)
(190, 0.0, -10.0, 0.4130268218123072, 100.0)
(191, -11.0, -10.0, 0.4126137949904949, 100.0)
(192, -19.0, -10.0, 0.4122011811955044, 100.0)
(193, -46.0, 10.0, 0.4117889800143089, 100.0)
(194, -22.0, 10.0, 0.4113771910342946, 100.0)
(195, -2.0, 10.0, 0.4109658138432603, 100.0)
(196, -12.0, 10.0, 0.41055484802941705, 100.0)
(197, -6.0, 10.0, 0.4101442931813876, 100.0)
(198, -7.0, -10.0, 0.40973414888820625, 100.0)
(199, -10.0, 10.0, 0.409324414739318, 100.0)
(200, -4.0, 10.0, 0.4089150903245787, 100.0)
(201, -2.0, 10.0, 0.4085061752342541, 100.0)
(202, -14.0, 10.0, 0.40809766905901984, 100.0)
(203, 2.0, -10.0, 0.4076895713899608, 100.0)
(204, -12.0, -10.0, 0.40728188181857083, 100.0)
(205, -13.0, -10.0, 0.4068745999367523, 100.0)
(206, -9.0, 10.0, 0.4064677253368155, 100.0)
(207, 3.0, -10.0, 0.4060612576114787, 100.0)
(208, -19.0, -10.0, 0.4056551963538672, 100.0)
(209, -1.0, 10.0, 0.4052495411575133, 100.0)
(210, -2.0, 10.0, 0.4048442916163558, 100.0)
(211, -5.0, -10.0, 0.40443944732473947, 100.0)
(212, -8.0, 10.0, 0.4040350078774147, 100.0)
(213, -4.0, -10.0, 0.4036309728695373, 100.0)
(214, 3.0, -10.0, 0.40322734189666776, 100.0)
(215, -4.0, 10.0, 0.4028241145547711, 100.0)
(216, 2.0, 10.0, 0.4024212904402163, 100.0)
(217, 6.0, -10.0, 0.4020188691497761, 100.0)
(218, -2.0, 10.0, 0.4016168502806263, 100.0)
(219, -11.0, -10.0, 0.4012152334303457, 100.0)
(220, -8.0, -10.0, 0.40081401819691537, 100.0)
(221, -3.0, -10.0, 0.40041320417871845, 100.0)
(222, 0.0, 10.0, 0.40001279097453973, 100.0)
(223, -2.0, -10.0, 0.3996127781835652, 100.0)
(224, -9.0, 10.0, 0.39921316540538165, 100.0)
(225, 6.0, -10.0, 0.3988139522399763, 100.0)
(226, 0.0, -10.0, 0.39841513828773634, 100.0)
(227, -4.0, 10.0, 0.3980167231494486, 100.0)
(228, -8.0, -10.0, 0.39761870642629915, 100.0)
(229, -14.0, -10.0, 0.39722108771987286, 100.0)
(230, -12.0, 10.0, 0.39682386663215297, 100.0)
(231, 4.0, -10.0, 0.3964270427655208, 100.0)
(232, 0.0, -10.0, 0.3960306157227553, 100.0)
(233, -9.0, -10.0, 0.39563458510703253, 100.0)
(234, -1.0, -10.0, 0.3952389505219255, 100.0)
(235, -25.0, 10.0, 0.3948437115714036, 100.0)
(236, -19.0, -10.0, 0.3944488678598322, 100.0)
(237, 2.0, 10.0, 0.39405441899197236, 100.0)
(238, -2.0, -10.0, 0.39366036457298037, 100.0)
(239, 2.0, 10.0, 0.39326670420840737, 100.0)
(240, -8.0, 10.0, 0.39287343750419895, 100.0)
(241, -4.0, 10.0, 0.39248056406669474, 100.0)
(242, -10.0, -10.0, 0.392088083502628, 100.0)
(243, -15.0, -10.0, 0.3916959954191254, 100.0)
(244, -2.0, -10.0, 0.3913042994237063, 100.0)
(245, 0.0, 10.0, 0.3909129951242826, 100.0)
(246, -21.0, 10.0, 0.39052208212915834, 100.0)
(247, -1.0, 10.0, 0.3901315600470292, 100.0)
(248, 2.0, -10.0, 0.3897414284869822, 100.0)
(249, -29.0, -10.0, 0.3893516870584952, 100.0)
(250, -2.0, 10.0, 0.3889623353714367, 100.0)
(251, -10.0, 10.0, 0.38857337303606526, 100.0)
(252, -1.0, -10.0, 0.3881847996630292, 100.0)
(253, -10.0, 10.0, 0.3877966148633662, 100.0)
(254, -14.0, 10.0, 0.3874088182485028, 100.0)
(255, -15.0, -10.0, 0.3870214094302543, 100.0)
(256, -2.0, -10.0, 0.38663438802082406, 100.0)
(257, -14.0, -10.0, 0.3862477536328032, 100.0)
(258, 0.0, -10.0, 0.3858615058791704, 100.0)
(259, -13.0, -10.0, 0.38547564437329124, 100.0)
(260, -38.0, -10.0, 0.38509016872891794, 100.0)
(261, -8.0, -10.0, 0.38470507856018904, 100.0)
(262, -13.0, -10.0, 0.38432037348162884, 100.0)
(263, -18.0, -10.0, 0.3839360531081472, 100.0)
(264, -13.0, -10.0, 0.38355211705503905, 100.0)
(265, -13.0, -10.0, 0.383168564937984, 100.0)
(266, -12.0, -10.0, 0.38278539637304604, 100.0)
(267, -3.0, -10.0, 0.382402610976673, 100.0)
(268, -9.0, -10.0, 0.38202020836569633, 100.0)
(269, -7.0, 10.0, 0.38163818815733064, 100.0)
(270, -5.0, -10.0, 0.3812565499691733, 100.0)
(271, -18.0, 10.0, 0.3808752934192041, 100.0)
(272, -5.0, -10.0, 0.38049441812578494, 100.0)
(273, -3.0, -10.0, 0.3801139237076592, 100.0)
(274, -53.0, -10.0, 0.3797338097839515, 100.0)
(275, -15.0, -10.0, 0.37935407597416754, 100.0)
(276, -13.0, -10.0, 0.37897472189819337, 100.0)
(277, -10.0, -10.0, 0.3785957471762952, 100.0)
(278, -1.0, -10.0, 0.3782171514291189, 100.0)
(279, -12.0, -10.0, 0.3778389342776898, 100.0)
(280, -13.0, 10.0, 0.3774610953434121, 100.0)
