Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(0, 0.0, 1.6298511343480868, 0.4995, 2.6564147201357455)
(1, 0.0, 10.0, 0.4990005, 100.0)
(2, 2.0, 3.7287937256341865, 0.4985014995, 13.903902648328877)
(3, 2.0, 10.0, 0.4980029980005, 100.0)
(4, 2.0, 10.0, 0.4975049950024995, 100.0)
(5, 5.0, 6.077699297667438, 0.497007490007497, 36.938428752867274)
(6, 3.0, -3.7854117938278686, 0.4965104825174895, 14.329342448851122)
(7, -3.0, 10.0, 0.49601397203497205, 100.0)
(8, -14.0, -10.0, 0.4955179580629371, 100.0)
(9, 6.0, -0.6367143831782478, 0.4950224401048741, 0.40540520574605654)
(10, 1.0, 10.0, 0.49452741766476926, 100.0)
(11, 3.0, 8.248551000863582, 0.4940328902471045, 68.0385936138476)
(12, 3.0, -8.964156049626315, 0.4935388573568574, 80.35609368205205)
(13, 11.0, -10.0, 0.4930453184995005, 100.0)
(14, -1.0, -10.0, 0.49255227318100103, 100.0)
(15, -14.0, -10.0, 0.49205972090782, 100.0)
(16, 0.0, -10.0, 0.4915676611869122, 100.0)
(17, -12.0, -10.0, 0.4910760935257253, 100.0)
(18, 2.0, 10.0, 0.49058501743219957, 100.0)
(19, 0.0, 10.0, 0.49009443241476736, 100.0)
(20, -10.0, 10.0, 0.4896043379823526, 100.0)
(21, 9.0, -10.0, 0.48911473364437025, 100.0)
(22, 2.0, -10.0, 0.48862561891072587, 100.0)
(23, 3.0, -10.0, 0.48813699329181515, 100.0)
(24, 1.0, 7.477954569073336, 0.48764885629852334, 55.91980453712479)
(25, 1.0, -10.0, 0.4871612074422248, 100.0)
(26, 4.0, 1.7040713542806443, 0.48667404623478255, 2.903859180479869)
(27, 4.0, -10.0, 0.4861873721885478, 100.0)
(28, 2.0, -10.0, 0.48570118481635927, 100.0)
(29, -6.0, -8.74436984139085, 0.48521548363154293, 76.46400392302583)
(30, -4.0, -10.0, 0.48473026814791137, 100.0)
(31, 2.0, 3.7957760188032483, 0.48424553787976343, 14.407915584921838)
(32, 9.0, -10.0, 0.48376129234188364, 100.0)
(33, -3.0, -9.817074023276382, 0.48327753104954174, 96.37494237848792)
(34, 0.0, -10.0, 0.4827942535184922, 100.0)
(35, 1.0, -10.0, 0.4823114592649737, 100.0)
(36, 0.0, -3.2245286771317665, 0.48182914780570874, 10.39758518964514)
(37, 1.0, -10.0, 0.48134731865790303, 100.0)
(38, 6.0, 5.041742627037591, 0.48086597133924514, 25.41916871728791)
(39, 2.0, -10.0, 0.4803851053679059, 100.0)
(40, 0.0, -2.69330073524387, 0.479904720262538, 7.253868850465171)
(41, 6.0, -10.0, 0.47942481554227545, 100.0)
(42, -2.0, 3.881567877330939, 0.4789453907267332, 15.066569186327412)
(43, -5.0, -10.0, 0.47846644533600646, 100.0)
(44, -8.0, 10.0, 0.47798797889067046, 100.0)
(45, -4.0, -10.0, 0.4775099909117798, 100.0)
(46, 6.0, -10.0, 0.47703248092086803, 100.0)
(47, 4.0, -10.0, 0.4765554484399472, 100.0)
(48, 4.0, -10.0, 0.47607889299150724, 100.0)
(49, 0.0, -9.070129221337815, 0.47560281409851574, 82.26724409176613)
(50, 2.0, -0.5992632145993473, 0.4751272112844172, 0.35911640037194337)
(51, 1.0, -10.0, 0.4746520840731328, 100.0)
(52, 2.0, -10.0, 0.47417743198905965, 100.0)
(53, 5.0, -10.0, 0.4737032545570706, 100.0)
(54, -11.0, -10.0, 0.4732295513025135, 100.0)
(55, 0.0, -10.0, 0.47275632175121096, 100.0)
(56, 1.0, -10.0, 0.47228356542945976, 100.0)
(57, 6.0, 4.985459468535285, 0.4718112818640303, 24.854806112408124)
(58, 0.0, -10.0, 0.4713394705821663, 100.0)
(59, 0.0, -9.83410202923828, 0.47086813111158415, 96.70956272146847)
(60, 4.0, -10.0, 0.4703972629804726, 100.0)
(61, 6.0, -10.0, 0.4699268657174921, 100.0)
(62, -3.0, -10.0, 0.4694569388517746, 100.0)
(63, -1.0, -10.0, 0.46898748191292283, 100.0)
(64, 7.0, -10.0, 0.4685184944310099, 100.0)
(65, 1.0, 0.4510454196767293, 0.4680499759365789, 0.20344197061135685)
(66, -4.0, -10.0, 0.4675819259606423, 100.0)
(67, 8.0, -10.0, 0.46711434403468166, 100.0)
(68, 0.0, -10.0, 0.466647229690647, 100.0)
(69, 11.0, -9.087335977357624, 0.46618058246095634, 82.57967516537823)
(70, -7.0, -1.1881944903580035, 0.4657144018784954, 1.4118061469171157)
(71, 5.0, -7.496490202952374, 0.4652486874766169, 56.19736536296092)
(72, 1.0, -10.0, 0.4647834387891403, 100.0)
(73, -3.0, -10.0, 0.46431865535035116, 100.0)
(74, -6.0, -10.0, 0.4638543366950008, 100.0)
(75, 1.0, 4.692322245040383, 0.4633904823583058, 22.017888051300822)
(76, 2.0, -10.0, 0.4629270918759475, 100.0)
(77, 1.0, -10.0, 0.46246416478407154, 100.0)
(78, -2.0, 3.915766712202836, 0.46200170061928747, 15.333228944395808)
(79, -4.0, -10.0, 0.4615396989186682, 100.0)
(80, -18.0, 10.0, 0.46107815921974954, 100.0)
(81, -6.0, -2.879739757583886, 0.4606170810605298, 8.292901071409299)
(82, 5.0, 5.403028083360283, 0.46015646397946924, 29.192712469579895)
(83, -1.0, -10.0, 0.4596963075154898, 100.0)
(84, 11.0, 4.122241594745075, 0.4592366112079743, 16.99287576544642)
(85, -3.0, -10.0, 0.4587773745967664, 100.0)
(86, -3.0, -10.0, 0.4583185972221696, 100.0)
(87, -5.0, -10.0, 0.45786027862494744, 100.0)
(88, 0.0, -10.0, 0.4574024183463225, 100.0)
(89, -6.0, -8.507324050960348, 0.4569450159279762, 72.37456250804838)
(90, 8.0, -10.0, 0.45648807091204824, 100.0)
(91, 3.0, -10.0, 0.4560315828411362, 100.0)
(92, -5.0, 6.750426328531123, 0.4555755512582951, 45.56825561692618)
(93, 2.0, -7.509141093830419, 0.4551199757070368, 56.387199967052695)
(94, -12.0, -10.0, 0.45466485573132975, 100.0)
(95, -3.0, -10.0, 0.45421019087559844, 100.0)
(96, 1.0, -1.1625618504502655, 0.45375598068472284, 1.3515500561223455)
(97, 0.0, -10.0, 0.45330222470403814, 100.0)
(98, 4.0, -6.84358162287063, 0.4528489224793341, 46.834609428892605)
(99, 3.0, -10.0, 0.4523960735568548, 100.0)
(100, 9.0, -10.0, 0.45194367748329795, 100.0)
(101, -4.0, -8.722642474787733, 0.45149173380581464, 76.08449174297107)
(102, 0.0, 6.761496047193409, 0.4510402420720088, 45.717828796212096)
(103, -4.0, -10.0, 0.45058920182993684, 100.0)
(104, 2.0, -7.9015923940237425, 0.4501386126281069, 62.435162361293855)
(105, 10.0, -10.0, 0.4496884740154788, 100.0)
(106, 6.0, 6.3609132312629875, 0.4492387855414633, 40.46121713565654)
(107, 10.0, 10.0, 0.4487895467559218, 100.0)
(108, 7.0, -9.705706108936843, 0.4483407572091659, 94.20073107305394)
(109, 4.0, -7.7411384220263395, 0.4478924164519567, 59.92522406897245)
(110, 12.0, -7.609845978661325, 0.4474445240355048, 57.90975581894794)
(111, -8.0, -2.4242471711530587, 0.4469970795114693, 5.876974346843607)
(112, 0.0, -10.0, 0.4465500824319578, 100.0)
(113, 5.0, -10.0, 0.4461035323495259, 100.0)
(114, 5.0, -10.0, 0.44565742881717635, 100.0)
(115, -6.0, -0.061135900187394565, 0.44521177138835916, 0.003737598291723071)
(116, -1.0, 9.973798787246725, 0.4447665596169708, 99.47666224848425)
(117, 1.0, -10.0, 0.44432179305735386, 100.0)
(118, 4.0, -10.0, 0.4438774712642965, 100.0)
(119, -1.0, -5.658733574757781, 0.4434335937930322, 32.02126567009097)
(120, 1.0, -10.0, 0.4429901601992392, 100.0)
(121, 2.0, 8.773472746056397, 0.44254717003904, 76.97382402579437)
(122, 0.0, -3.9470403592723997, 0.44210462286900093, 15.579127597725194)
(123, 0.0, -10.0, 0.44166251824613195, 100.0)
(124, 0.0, -10.0, 0.44122085572788583, 100.0)
(125, 13.0, 4.192472476546522, 0.44077963487215793, 17.576825466600127)
(126, -4.0, -10.0, 0.4403388552372858, 100.0)
(127, -10.0, -10.0, 0.43989851638204847, 100.0)
(128, 6.0, -0.849422193564886, 0.4394586178656664, 0.7215180629205827)
(129, 0.0, -0.301715660239152, 0.43901915924780077, 0.09103233963354739)
(130, 0.0, -10.0, 0.43858014008855295, 100.0)
(131, 1.0, -10.0, 0.4381415599484644, 100.0)
(132, -4.0, -10.0, 0.4377034183885159, 100.0)
(133, 1.0, -0.4788368221624093, 0.4372657149701274, 0.2292847022585948)
(134, 1.0, 10.0, 0.4368284492551573, 100.0)
(135, -7.0, -10.0, 0.43639162080590216, 100.0)
(136, -3.0, -10.0, 0.43595522918509627, 100.0)
(137, 4.0, -10.0, 0.43551927395591117, 100.0)
(138, 8.0, -10.0, 0.43508375468195526, 100.0)
(139, -3.0, -10.0, 0.43464867092727333, 100.0)
(140, 12.0, -10.0, 0.43421402225634603, 100.0)
(141, 1.0, -10.0, 0.4337798082340897, 100.0)
(142, 0.0, -9.674316173767021, 0.43334602842585557, 93.59239343001018)
(143, 0.0, -10.0, 0.4329126823974297, 100.0)
(144, -7.0, -10.0, 0.43247976971503227, 100.0)
(145, -2.0, -10.0, 0.4320472899453172, 100.0)
(146, -18.0, -5.445448913250539, 0.4316152426553719, 29.652913866821475)
(147, 10.0, 10.0, 0.4311836274127165, 100.0)
(148, -1.0, -10.0, 0.43075244378530375, 100.0)
(149, -7.0, -10.0, 0.43032169134151843, 100.0)
(150, -1.0, -10.0, 0.42989136965017694, 100.0)
(151, 7.0, -5.5572445360360305, 0.4294614782805268, 30.882966833302316)
(152, 7.0, -10.0, 0.42903201680224623, 100.0)
(153, 2.0, -10.0, 0.428602984785444, 100.0)
(154, -3.0, 3.696981086775442, 0.4281743818006586, 13.667669155975329)
(155, 8.0, -10.0, 0.42774620741885794, 100.0)
(156, -16.0, 10.0, 0.42731846121143907, 100.0)
(157, -21.0, -10.0, 0.42689114275022766, 100.0)
(158, 0.0, 0.6195145132541247, 0.4264642516074774, 0.383798232132495)
(159, 1.0, -10.0, 0.42603778735586995, 100.0)
