Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(0, 1.0, -3.880066624081832, 0.4995, 15.054917007313783)
(1, 6.0, 10.0, 0.4990005, 100.0)
(2, 6.0, 10.0, 0.4985014995, 100.0)
(3, -6.0, 10.0, 0.4980029980005, 100.0)
(4, 4.0, 10.0, 0.4975049950024995, 100.0)
(5, -1.0, 10.0, 0.497007490007497, 100.0)
(6, 2.0, -10.0, 0.4965104825174895, 100.0)
(7, -1.0, 10.0, 0.49601397203497205, 100.0)
(8, 0.0, 10.0, 0.4955179580629371, 100.0)
(9, 0.0, -10.0, 0.4950224401048741, 100.0)
(10, 4.0, -2.2265763245805585, 0.49452741766476926, 4.957642129182669)
(11, 4.0, 10.0, 0.4940328902471045, 100.0)
(12, -3.0, 10.0, 0.4935388573568574, 100.0)
(13, 0.0, -10.0, 0.4930453184995005, 100.0)
(14, 2.0, 3.533852298380962, 0.49255227318100103, 12.488112066772409)
(15, 6.0, -10.0, 0.49205972090782, 100.0)
(16, -6.0, -10.0, 0.4915676611869122, 100.0)
(17, 5.0, -10.0, 0.4910760935257253, 100.0)
(18, -7.0, -10.0, 0.49058501743219957, 100.0)
(19, 9.0, -10.0, 0.49009443241476736, 100.0)
(20, -8.0, -10.0, 0.4896043379823526, 100.0)
(21, 3.0, -10.0, 0.48911473364437025, 100.0)
(22, -3.0, -10.0, 0.48862561891072587, 100.0)
(23, 10.0, -7.802002731945379, 0.48813699329181515, 60.871246629283156)
(24, 0.0, 3.2104064557219747, 0.48764885629852334, 10.306709610941331)
(25, 8.0, -10.0, 0.4871612074422248, 100.0)
(26, 6.0, -10.0, 0.48667404623478255, 100.0)
(27, 7.0, -10.0, 0.4861873721885478, 100.0)
(28, -8.0, -10.0, 0.48570118481635927, 100.0)
(29, 4.0, 0.04208417829868427, 0.48521548363154293, 0.0017710780630754482)
(30, -3.0, -10.0, 0.48473026814791137, 100.0)
(31, 5.0, -1.7173621532613184, 0.48424553787976343, 2.949332765454352)
(32, 3.0, -10.0, 0.48376129234188364, 100.0)
(33, 6.0, -10.0, 0.48327753104954174, 100.0)
(34, 0.0, -10.0, 0.4827942535184922, 100.0)
(35, -3.0, -10.0, 0.4823114592649737, 100.0)
(36, -1.0, -10.0, 0.48182914780570874, 100.0)
(37, 0.0, -10.0, 0.48134731865790303, 100.0)
(38, -1.0, -10.0, 0.48086597133924514, 100.0)
(39, 2.0, -10.0, 0.4803851053679059, 100.0)
(40, 10.0, -10.0, 0.479904720262538, 100.0)
(41, -3.0, -10.0, 0.47942481554227545, 100.0)
(42, 0.0, 10.0, 0.4789453907267332, 100.0)
(43, -7.0, -10.0, 0.47846644533600646, 100.0)
(44, 0.0, 4.2251560261761, 0.47798797889067046, 17.85194344553221)
(45, 7.0, -10.0, 0.4775099909117798, 100.0)
(46, -1.0, -10.0, 0.47703248092086803, 100.0)
(47, -1.0, -10.0, 0.4765554484399472, 100.0)
(48, 9.0, -10.0, 0.47607889299150724, 100.0)
(49, 0.0, -10.0, 0.47560281409851574, 100.0)
(50, -3.0, -10.0, 0.4751272112844172, 100.0)
(51, 5.0, -10.0, 0.4746520840731328, 100.0)
(52, -14.0, -10.0, 0.47417743198905965, 100.0)
(53, -2.0, -10.0, 0.4737032545570706, 100.0)
