Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(0, -9.0, 10.0, 0.4995, 100.0)
(1, -25.0, 10.0, 0.4990005, 100.0)
(2, -16.0, -10.0, 0.4985014995, 100.0)
(3, -5.0, 10.0, 0.4980029980005, 100.0)
(4, -13.0, 10.0, 0.4975049950024995, 100.0)
(5, -12.0, 10.0, 0.497007490007497, 100.0)
(6, -18.0, -10.0, 0.4965104825174895, 100.0)
(7, -3.0, -10.0, 0.49601397203497205, 100.0)
(8, -10.0, 10.0, 0.4955179580629371, 100.0)
(9, -2.0, -10.0, 0.4950224401048741, 100.0)
(10, -16.0, -10.0, 0.49452741766476926, 100.0)
(11, -1.0, -10.0, 0.4940328902471045, 100.0)
(12, -9.0, -10.0, 0.4935388573568574, 100.0)
(13, -1.0, nan, 0.4930453184995005, nan)
(14, -2.0, nan, 0.49255227318100103, nan)
(15, -1.0, nan, 0.49205972090782, nan)
(16, 3.0, nan, 0.4915676611869122, nan)
(17, -2.0, nan, 0.4910760935257253, nan)
(18, -22.0, nan, 0.49058501743219957, nan)
(19, 0.0, nan, 0.49009443241476736, nan)
(20, 3.0, nan, 0.4896043379823526, nan)
(21, -4.0, nan, 0.48911473364437025, nan)
(22, -6.0, nan, 0.48862561891072587, nan)
(23, -5.0, nan, 0.48813699329181515, nan)
(24, 2.0, nan, 0.48764885629852334, nan)
(25, -2.0, nan, 0.4871612074422248, nan)
(26, 1.0, nan, 0.48667404623478255, nan)
(27, -1.0, nan, 0.4861873721885478, nan)
(28, -6.0, nan, 0.48570118481635927, nan)
(29, -5.0, nan, 0.48521548363154293, nan)
(30, 1.0, nan, 0.48473026814791137, nan)
(31, -9.0, nan, 0.48424553787976343, nan)
(32, -3.0, nan, 0.48376129234188364, nan)
(33, 0.0, nan, 0.48327753104954174, nan)
(34, 1.0, nan, 0.4827942535184922, nan)
(35, -7.0, nan, 0.4823114592649737, nan)
(36, 5.0, nan, 0.48182914780570874, nan)
(37, 7.0, nan, 0.48134731865790303, nan)
(38, 0.0, nan, 0.48086597133924514, nan)
(39, 1.0, nan, 0.4803851053679059, nan)
(40, 0.0, nan, 0.479904720262538, nan)
(41, -18.0, nan, 0.47942481554227545, nan)
(42, 1.0, nan, 0.4789453907267332, nan)
(43, -10.0, nan, 0.47846644533600646, nan)
(44, -7.0, nan, 0.47798797889067046, nan)
(45, 3.0, nan, 0.4775099909117798, nan)
(46, 3.0, nan, 0.47703248092086803, nan)
(47, -13.0, nan, 0.4765554484399472, nan)
(48, -1.0, nan, 0.47607889299150724, nan)
(49, 3.0, nan, 0.47560281409851574, nan)
(50, -4.0, nan, 0.4751272112844172, nan)
(51, 6.0, nan, 0.4746520840731328, nan)
(52, 1.0, nan, 0.47417743198905965, nan)
(53, -1.0, nan, 0.4737032545570706, nan)
(54, -1.0, nan, 0.4732295513025135, nan)
(55, -27.0, nan, 0.47275632175121096, nan)
(56, 0.0, nan, 0.47228356542945976, nan)
(57, -1.0, nan, 0.4718112818640303, nan)
(58, -12.0, nan, 0.4713394705821663, nan)
(59, -2.0, nan, 0.47086813111158415, nan)
(60, 0.0, nan, 0.4703972629804726, nan)
(61, 1.0, nan, 0.4699268657174921, nan)
(62, -4.0, nan, 0.4694569388517746, nan)
(63, 3.0, nan, 0.46898748191292283, nan)
(64, 0.0, nan, 0.4685184944310099, nan)
(65, -6.0, nan, 0.4680499759365789, nan)
(66, 2.0, nan, 0.4675819259606423, nan)
(67, -14.0, nan, 0.46711434403468166, nan)
(68, -2.0, nan, 0.466647229690647, nan)
(69, -4.0, nan, 0.46618058246095634, nan)
(70, 2.0, nan, 0.4657144018784954, nan)
(71, 9.0, nan, 0.4652486874766169, nan)
(72, 1.0, nan, 0.4647834387891403, nan)
(73, -5.0, nan, 0.46431865535035116, nan)
(74, 0.0, nan, 0.4638543366950008, nan)
(75, -7.0, nan, 0.4633904823583058, nan)
(76, -6.0, nan, 0.4629270918759475, nan)
(77, 2.0, nan, 0.46246416478407154, nan)
(78, 0.0, nan, 0.46200170061928747, nan)
(79, -4.0, nan, 0.4615396989186682, nan)
(80, 2.0, nan, 0.46107815921974954, nan)
(81, -3.0, nan, 0.4606170810605298, nan)
(82, 1.0, nan, 0.46015646397946924, nan)
(83, 0.0, nan, 0.4596963075154898, nan)
(84, -13.0, nan, 0.4592366112079743, nan)
(85, -16.0, nan, 0.4587773745967664, nan)
(86, -1.0, nan, 0.4583185972221696, nan)
(87, 0.0, nan, 0.45786027862494744, nan)
(88, 1.0, nan, 0.4574024183463225, nan)
(89, -4.0, nan, 0.4569450159279762, nan)
(90, 1.0, nan, 0.45648807091204824, nan)
(91, -7.0, nan, 0.4560315828411362, nan)
(92, 2.0, nan, 0.4555755512582951, nan)
(93, -11.0, nan, 0.4551199757070368, nan)
(94, 3.0, nan, 0.45466485573132975, nan)
(95, -1.0, nan, 0.45421019087559844, nan)
(96, 4.0, nan, 0.45375598068472284, nan)
(97, -11.0, nan, 0.45330222470403814, nan)
(98, -2.0, nan, 0.4528489224793341, nan)
(99, -1.0, nan, 0.4523960735568548, nan)
(100, -2.0, nan, 0.45194367748329795, nan)
(101, -16.0, nan, 0.45149173380581464, nan)
(102, -4.0, nan, 0.4510402420720088, nan)
(103, -11.0, nan, 0.45058920182993684, nan)
(104, -10.0, nan, 0.4501386126281069, nan)
(105, -1.0, nan, 0.4496884740154788, nan)
(106, 4.0, nan, 0.4492387855414633, nan)
(107, -4.0, nan, 0.4487895467559218, nan)
(108, 8.0, nan, 0.4483407572091659, nan)
(109, 3.0, nan, 0.4478924164519567, nan)
(110, 2.0, nan, 0.4474445240355048, nan)
(111, -1.0, nan, 0.4469970795114693, nan)
(112, -1.0, nan, 0.4465500824319578, nan)
(113, 0.0, nan, 0.4461035323495259, nan)
(114, -16.0, nan, 0.44565742881717635, nan)
(115, 2.0, nan, 0.44521177138835916, nan)
(116, 1.0, nan, 0.4447665596169708, nan)
(117, -2.0, nan, 0.44432179305735386, nan)
(118, -7.0, nan, 0.4438774712642965, nan)
(119, -7.0, nan, 0.4434335937930322, nan)
(120, -1.0, nan, 0.4429901601992392, nan)
(121, 0.0, nan, 0.44254717003904, nan)
(122, -9.0, nan, 0.44210462286900093, nan)
(123, -5.0, nan, 0.44166251824613195, nan)
(124, -2.0, nan, 0.44122085572788583, nan)
(125, -18.0, nan, 0.44077963487215793, nan)
(126, 1.0, nan, 0.4403388552372858, nan)
(127, 3.0, nan, 0.43989851638204847, nan)
(128, -3.0, nan, 0.4394586178656664, nan)
(129, -6.0, nan, 0.43901915924780077, nan)
(130, -3.0, nan, 0.43858014008855295, nan)
(131, -3.0, nan, 0.4381415599484644, nan)
(132, 3.0, nan, 0.4377034183885159, nan)
(133, 0.0, nan, 0.4372657149701274, nan)
(134, 1.0, nan, 0.4368284492551573, nan)
(135, -3.0, nan, 0.43639162080590216, nan)
(136, 3.0, nan, 0.43595522918509627, nan)
(137, -1.0, nan, 0.43551927395591117, nan)
(138, -13.0, nan, 0.43508375468195526, nan)
(139, 1.0, nan, 0.43464867092727333, nan)
(140, -8.0, nan, 0.43421402225634603, nan)
(141, -3.0, nan, 0.4337798082340897, nan)
(142, -7.0, nan, 0.43334602842585557, nan)
(143, 0.0, nan, 0.4329126823974297, nan)
(144, -10.0, nan, 0.43247976971503227, nan)
(145, -1.0, nan, 0.4320472899453172, nan)
(146, 1.0, nan, 0.4316152426553719, nan)
(147, -3.0, nan, 0.4311836274127165, nan)
(148, 0.0, nan, 0.43075244378530375, nan)
(149, 3.0, nan, 0.43032169134151843, nan)
(150, -2.0, nan, 0.42989136965017694, nan)
(151, 7.0, nan, 0.4294614782805268, nan)
(152, 0.0, nan, 0.42903201680224623, nan)
(153, -7.0, nan, 0.428602984785444, nan)
(154, -9.0, nan, 0.4281743818006586, nan)
(155, -4.0, nan, 0.42774620741885794, nan)
(156, -10.0, nan, 0.42731846121143907, nan)
(157, -30.0, nan, 0.42689114275022766, nan)
(158, -2.0, nan, 0.4264642516074774, nan)
(159, -17.0, nan, 0.42603778735586995, nan)
(160, 2.0, nan, 0.42561174956851405, nan)
(161, -2.0, nan, 0.42518613781894554, nan)
(162, -16.0, nan, 0.4247609516811266, nan)
(163, -3.0, nan, 0.42433619072944545, nan)
(164, -19.0, nan, 0.423911854538716, nan)
(165, -3.0, nan, 0.4234879426841773, nan)
(166, 0.0, nan, 0.4230644547414931, nan)
(167, -2.0, nan, 0.42264139028675163, nan)
(168, -5.0, nan, 0.4222187488964649, nan)
(169, -1.0, nan, 0.4217965301475684, nan)
(170, 2.0, nan, 0.42137473361742084, nan)
(171, -11.0, nan, 0.4209533588838034, nan)
(172, -17.0, nan, 0.4205324055249196, nan)
(173, -5.0, nan, 0.4201118731193947, nan)
(174, 1.0, nan, 0.4196917612462753, nan)
(175, -7.0, nan, 0.419272069485029, nan)
(176, 10.0, nan, 0.41885279741554393, nan)
(177, 1.0, nan, 0.4184339446181284, nan)
(178, -12.0, nan, 0.4180155106735103, nan)
(179, 6.0, nan, 0.4175974951628368, nan)
(180, -1.0, nan, 0.41717989766767394, nan)
(181, 2.0, nan, 0.4167627177700063, nan)
(182, 0.0, nan, 0.41634595505223626, nan)
(183, 7.0, nan, 0.415929609097184, nan)
(184, -2.0, nan, 0.4155136794880868, nan)
(185, -1.0, nan, 0.4150981658085987, nan)
(186, -12.0, nan, 0.4146830676427901, nan)
(187, -5.0, nan, 0.4142683845751473, nan)
(188, -4.0, nan, 0.41385411619057216, nan)
(189, 0.0, nan, 0.4134402620743816, nan)
(190, -3.0, nan, 0.4130268218123072, nan)
(191, -13.0, nan, 0.4126137949904949, nan)
(192, -2.0, nan, 0.4122011811955044, nan)
(193, -4.0, nan, 0.4117889800143089, nan)
(194, -7.0, nan, 0.4113771910342946, nan)
(195, -2.0, nan, 0.4109658138432603, nan)
(196, -9.0, nan, 0.41055484802941705, nan)
(197, 1.0, nan, 0.4101442931813876, nan)
(198, 5.0, nan, 0.40973414888820625, nan)
(199, -14.0, nan, 0.409324414739318, nan)
(200, 2.0, nan, 0.4089150903245787, nan)
(201, -28.0, nan, 0.4085061752342541, nan)
(202, -14.0, nan, 0.40809766905901984, nan)
(203, -6.0, nan, 0.4076895713899608, nan)
(204, 4.0, nan, 0.40728188181857083, nan)
(205, -1.0, nan, 0.4068745999367523, nan)
(206, -3.0, nan, 0.4064677253368155, nan)
